Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Address,canonical_Length of Day,canonical_Fax,canonical_Center Director,canonical_Head Start Fund,canonical_Program Name,canonical_Email Address,canonical_Site name,canonical_NAEYC Program Id,canonical_Director,canonical_Progmod,canonical_Executive Director,canonical_Number per Site HS,canonical_Number per Site EHS,canonical_Eearly Head Start Fund,canonical_Purple binder service type,canonical_NAEYC Valid Until,canonical_Column,canonical_ECE Available Programs,canonical_Zip,canonical_Source,canonical_Phone,canonical_Ounce of Prevention Description,canonical_CC fund,canonical_Neighborhood,canonical_Program Option,canonical_Column2,canonical_Agency,canonical_IDHS Provider ID,canonical_Funded Enrollment,canonical_Id,canonical_Website
706,0.861860245466,2251,DFSS_AgencySiteLies_2012.csv,Onward Neighborhood House Lee's Cuddles N Care,6100 W. North Avenue ,60639,7458054,,,,,,,Onward Neighborhood House,,,,,,,,,,,www.onwardhouse.org,Mario Garcia,Anndrella Lee ,,,,,,,b'6100 w north avenue',b'half day/full day',b'',b'www.onwardhouse.org',b'',b'head start',b'',"b""onward neighborhood house lee's cuddles n care""",b'',b'',b'no',b'',b'',b'',b'anndrella lee',b'',b'anndrella lee',b'',b'mario garcia',b'60639',b'dfss_agencysitelies_2012.csv',b'7458054',b'',b'yes',b'',b'austin',b'',b'',b'',b'onward neighborhood house',b'1857',b'no'
707,0.917813,2252,DFSS_AgencySiteLies_2012.csv,Onward Neighborhood House McKinney Early Learning Academy,5745 W Division St. ,60651,,,,,,,,Onward Neighborhood House,,,,,,,,,,,www.onwardhouse.org,Mario Garcia,,,,,,,,b'5745 w division st',b'',b'',b'www.onwardhouse.org',b'',b'',b'',b'onward neighborhood house mckinney early learning academy',b'',b'',b'no',b'',b'',b'',b'',b'',b'',b'',b'mario garcia',b'60651',b'chapin_dfss_providers_2011_070212.csv',b'',b'',b'yes',b'',b'austin',b'',b'',b'',b'onward neighborhood house',b'1858',b'no'
708,0.804174214602,2253,DFSS_AgencySiteLies_2012.csv,Onward Neighborhood House New Beginnings,5445 W. North Ave. ,60639,3855365,,,,,,,Onward Neighborhood House,,,,,,,,,,,www.onwardhouse.org,Mario Garcia,Verlene Vanderbilt,,,,,,,b'5445 w north ave',b'half day/full day',b'',b'www.onwardhouse.org',b'',b'head start',b'',b'onward neighborhood house new beginnings',b'',b'',b'no',b'',b'',b'',b'verlene vanderbilt',b'',b'verlene vanderbilt',b'',b'mario garcia',b'60639',b'dfss_agencysitelies_2012.csv',b'3855365',b'',b'yes',b'',b'austin',b'',b'',b'',b'onward neighborhood house',b'1859',b'no'
549,0.851980586847,2254,DFSS_AgencySiteLies_2012.csv,Onward Neighborhood House Onward Neighborhood House - Belmont/Cragin,5423 W Diversey Ave. ,60639,6223215,,,,,,,Onward Neighborhood House,,,,,,,,,,,www.onwardhouse.org,Mario Garcia,Santa Rivera,,,,,,,b'5423 w diversey',b'half day/full day',b'',b'www.onwardhouse.org',b'',b'state pre-kindergarten',b'',b'onward neighborhood house - belmont-cragin',b'',b'',b'yes',"b'3153it(child care it center), 3153ps(child care ps center &'",b'',b'',b'santa rivera',b'',b'santa rivera',b'',b'mario garcia',b'60639',b'cps_early_childhood_portal_scrape.csv',b'6223215',b'',b'yes',b'',b'belmont cragin',b'',b'',b'',b'onward neighborhood house',b'1860',b'yes'
709,0.570517486996,2255,DFSS_AgencySiteLies_2012.csv,Onward Neighborhood House Onward Neighborhood House - West Town,600 N. Leavitt St. ,60612,6666726,,,,,,,Onward Neighborhood House,,,,,,,,,,,www.onwardhouse.org,Mario Garcia,Darica Charles,,,,,,,b'600 n leavitt st',b'half day/full day',b'',b'www.onwardhouse.org',b'',b'child care',b'01/31/13',b'onward neighborhood house',b'',b'',b'no',"b'2744it(child care it center), 3272ps(hs collaboration with c'",b'',b'',b'darica charles',b'mlarson@onwardhouse.org',b'darica charles',b'',b'mario garcia',b'60612',b'cps_early_childhood_portal_scrape.csv',b'6666726',b'511442',b'yes',b'west town',b'west town',b'child care',b'',b'',b'onward neighborhood house',b'1293',b'no'
91,0.593465248744,2256,DFSS_AgencySiteLies_2012.csv,Onward Neighborhood House Tiny Town for Tots,5654 W. Division St. ,60651,6260048,,,,,,,Onward Neighborhood House,,,,,,,,,,,www.onwardhouse.org,Mario Garcia,Ricky Spain,,,,,,,b'5654 w division st',b'extended day',b'',b'www.onwardhouse.org',b'',b'child care',b'',b'onward neighborhood house - tiny town for tots',b'',b'',b'no',b'',b'',b'',b'ricky spain',b'',b'ricky spain',b'',b'mario garcia',b'60651',b'cps_early_childhood_portal_scrape.csv',b'6260048',b'',b'yes',b'',b'austin',b'',b'',b'',b'onward neighborhood house',b'151',b'no'
556,0.869067,2257,DFSS_AgencySiteLies_2012.csv,Salvation Army All Things Are Posible,4014 W. Chicago Ave. ,60651,4892464,,,,,,,Salvation Army,,,,,,,,,,,www.usc.salvationarmy.com,Claudia Rowland, Shelandria Galsper ,,,,,,,b'4014 w. chicago ave.',b'',b'',b'www.usc.salvationarmy.com',b'',b'',b'',b'salvation army all things are posible',b'',b'',b'no',b'',b'',b'',b'shelandria galsper',b'',b'shelandria galsper',b'',b'claudia rowland',b'60651',b'dfss_agencysitelies_2012.csv',b'4892464',b'',b'yes',b'',b'humboldt park',b'',b'',b'',b'salvation army',b'2257',b'no'
710,0.911103,2258,DFSS_AgencySiteLies_2012.csv,Salvation Army Building Blocks,1120 W 69th St. ,60621,4882222,,,,,,,Salvation Army,,,,,,,,,,,www.usc.salvationarmy.com,Claudia Rowland,Mitchelle Redd ,,,,,,,b'1120 w 69th st',b'',b'',b'www.usc.salvationarmy.com',b'',b'',b'',b'salvation army building blocks',b'',b'',b'no',b'',b'',b'',b'mitchelle redd',b'',b'mitchelle redd',b'',b'claudia rowland',b'60621',b'chapin_dfss_providers_2011_070212.csv',b'4882222',b'',b'yes',b'',b'englewood',b'',b'',b'',b'salvation army',b'1864',b'no'
711,0.617459222674,2259,DFSS_AgencySiteLies_2012.csv,Salvation Army Columbus Park,500 S. CENTRAL ,60644,9214162,,,,,,,Salvation Army,,,,,,,,,,,www.usc.salvationarmy.com,Claudia Rowland,Felice Lewis ,,,,,,,b'500 s central',b'half day/full day',b'',b'www.usc.salvationarmy.com',b'',b'child care',b'09/30/14',b'salvation army columbus park',b'',b'',b'no',b'7017ps(hs collaboration with childcare & prek)',b'',b'',b'felice lewis',b'felice_lewis@usc.salvationarmy.org',b'felice lewis',b'',b'claudia rowland',b'60644',b'cps_early_childhood_portal_scrape.csv',b'9214162',b'395893',b'yes',b'austin',b'austin',b'child care',b'',b'',b'salvation army',b'2259',b'no'
712,0.911103,2260,DFSS_AgencySiteLies_2012.csv,Salvation Army Creative Little Ones,2809 W 59th St. ,60629,4762562,,,,,,,Salvation Army,,,,,,,,,,,www.usc.salvationarmy.com,Claudia Rowland,Audy Sejour,,,,,,,b'2809 w 59th st',b'',b'',b'www.usc.salvationarmy.com',b'',b'',b'',b'salvation army creative little ones',b'',b'',b'no',b'',b'',b'',b'audy sejour',b'',b'audy sejour',b'',b'claudia rowland',b'60629',b'chapin_dfss_providers_2011_070212.csv',b'4762562',b'',b'yes',b'',b'chicago lawn',b'',b'',b'',b'salvation army',b'1866',b'no'
